"id","company_name","contact_f_name","address","city","state","postalcode","country","email","payment_methods","email.1","url","note"
5115,"O","O","O","C","C","A","A","O",3,"O","O","A"
5116,"P","P","P","A","D","A","A","P",4,"P","P","A"
5117,"Q","Q","Q","B","E","A","A","Q",1,"Q","Q","A"
5118,"R","R","R","C","F","A","A","R",2,"R","R","A"
5119,"S","S","S","A","G","A","A","S",3,"S","S","A"
5120,"T","T","T","B","H","A","A","T",4,"T","T","A"
5121,"A","A","A","C","I","A","A","A",1,"A","A","A"
5122,"B","B","B","A","J","A","A","B",2,"B","B","A"
5123,"C","C","C","B","K","A","A","C",3,"C","C","A"
5124,"D","D","D","C","L","A","A","D",4,"D","D","A"
5125,"E","E","E","A","A","A","A","E",1,"E","E","A"
5126,"F","F","F","B","B","A","A","F",2,"F","F","A"
5127,"G","G","G","C","C","A","A","G",3,"G","G","A"
5128,"H","H","H","A","D","A","A","H",4,"H","H","A"
5129,"I","I","I","B","E","A","A","I",1,"I","I","A"
5130,"J","J","J","C","F","A","A","J",2,"J","J","A"
5131,"K","K","K","A","G","A","A","K",3,"K","K","A"
5132,"L","L","L","B","H","A","A","L",4,"L","L","A"
5133,"M","M","M","C","I","A","A","M",1,"M","M","A"
5134,"N","N","N","A","J","A","A","N",2,"N","N","A"
5135,"O","O","O","B","K","A","A","O",3,"O","O","A"
5136,"P","P","P","C","L","A","A","P",4,"P","P","A"
5137,"Q","Q","Q","A","A","A","A","Q",1,"Q","Q","A"
5138,"R","R","R","B","B","A","A","R",2,"R","R","A"
5139,"S","S","S","C","C","A","A","S",3,"S","S","A"
5140,"T","T","T","A","D","A","A","T",4,"T","T","A"
5141,"A","A","A","B","E","A","A","A",1,"A","A","A"
5142,"B","B","B","C","F","A","A","B",2,"B","B","A"
5143,"C","C","C","A","G","A","A","C",3,"C","C","A"
5144,"D","D","D","B","H","A","A","D",4,"D","D","A"
5145,"E","E","E","C","I","A","A","E",1,"E","E","A"
5146,"F","F","F","A","J","A","A","F",2,"F","F","A"
5147,"G","G","G","B","K","A","A","G",3,"G","G","A"
5148,"H","H","H","C","L","A","A","H",4,"H","H","A"
5149,"I","I","I","A","A","A","A","I",1,"I","I","A"
5150,"J","J","J","B","B","A","A","J",2,"J","J","A"
5151,"K","K","K","C","C","A","A","K",3,"K","K","A"
5152,"L","L","L","A","D","A","A","L",4,"L","L","A"
5153,"M","M","M","B","E","A","A","M",1,"M","M","A"
5154,"N","N","N","C","F","A","A","N",2,"N","N","A"
5155,"O","O","O","A","G","A","A","O",3,"O","O","A"
5156,"P","P","P","B","H","A","A","P",4,"P","P","A"
5157,"Q","Q","Q","C","I","A","A","Q",1,"Q","Q","A"
5158,"R","R","R","A","J","A","A","R",2,"R","R","A"
5159,"S","S","S","B","K","A","A","S",3,"S","S","A"
5160,"T","T","T","C","L","A","A","T",4,"T","T","A"
5161,"A","A","A","A","A","A","A","A",1,"A","A","A"
5162,"B","B","B","B","B","A","A","B",2,"B","B","A"
5163,"C","C","C","C","C","A","A","C",3,"C","C","A"
5164,"D","D","D","A","D","A","A","D",4,"D","D","A"
5165,"E","E","E","B","E","A","A","E",1,"E","E","A"
5166,"F","F","F","C","F","A","A","F",2,"F","F","A"
5167,"G","G","G","A","G","A","A","G",3,"G","G","A"
5168,"H","H","H","B","H","A","A","H",4,"H","H","A"
5169,"I","I","I","C","I","A","A","I",1,"I","I","A"
5170,"J","J","J","A","J","A","A","J",2,"J","J","A"
5171,"K","K","K","B","K","A","A","K",3,"K","K","A"
5172,"L","L","L","C","L","A","A","L",4,"L","L","A"
5173,"M","M","M","A","A","A","A","M",1,"M","M","A"
5174,"N","N","N","B","B","A","A","N",2,"N","N","A"
5175,"O","O","O","C","C","A","A","O",3,"O","O","A"
5176,"P","P","P","A","D","A","A","P",4,"P","P","A"
5177,"Q","Q","Q","B","E","A","A","Q",1,"Q","Q","A"
5178,"R","R","R","C","F","A","A","R",2,"R","R","A"
5179,"S","S","S","A","G","A","A","S",3,"S","S","A"
5180,"T","T","T","B","H","A","A","T",4,"T","T","A"
5181,"A","A","A","C","I","A","A","A",1,"A","A","A"
5182,"B","B","B","A","J","A","A","B",2,"B","B","A"
5183,"C","C","C","B","K","A","A","C",3,"C","C","A"
5184,"D","D","D","C","L","A","A","D",4,"D","D","A"
5185,"E","E","E","A","A","A","A","E",1,"E","E","A"
5186,"F","F","F","B","B","A","A","F",2,"F","F","A"
5187,"G","G","G","C","C","A","A","G",3,"G","G","A"
5188,"H","H","H","A","D","A","A","H",4,"H","H","A"
5189,"I","I","I","B","E","A","A","I",1,"I","I","A"
5190,"J","J","J","C","F","A","A","J",2,"J","J","A"
5191,"K","K","K","A","G","A","A","K",3,"K","K","A"
5192,"L","L","L","B","H","A","A","L",4,"L","L","A"
5193,"M","M","M","C","I","A","A","M",1,"M","M","A"
5194,"N","N","N","A","J","A","A","N",2,"N","N","A"
5195,"O","O","O","B","K","A","A","O",3,"O","O","A"
5196,"P","P","P","C","L","A","A","P",4,"P","P","A"
5197,"Q","Q","Q","A","A","A","A","Q",1,"Q","Q","A"
5198,"R","R","R","B","B","A","A","R",2,"R","R","A"
5199,"S","S","S","C","C","A","A","S",3,"S","S","A"
5200,"T","T","T","A","D","A","A","T",4,"T","T","A"
5201,"A","A","A","B","E","A","A","A",1,"A","A","A"
5202,"B","B","B","C","F","A","A","B",2,"B","B","A"
5203,"C","C","C","A","G","A","A","C",3,"C","C","A"
5204,"D","D","D","B","H","A","A","D",4,"D","D","A"
5205,"E","E","E","C","I","A","A","E",1,"E","E","A"
5206,"F","F","F","A","J","A","A","F",2,"F","F","A"
5207,"G","G","G","B","K","A","A","G",3,"G","G","A"
5208,"H","H","H","C","L","A","A","H",4,"H","H","A"
5209,"I","I","I","A","A","A","A","I",1,"I","I","A"
5210,"J","J","J","B","B","A","A","J",2,"J","J","A"
5211,"K","K","K","C","C","A","A","K",3,"K","K","A"
5212,"L","L","L","A","D","A","A","L",4,"L","L","A"
5213,"M","M","M","B","E","A","A","M",1,"M","M","A"
5214,"N","N","N","C","F","A","A","N",2,"N","N","A"
5215,"O","O","O","A","G","A","A","O",3,"O","O","A"
5216,"P","P","P","B","H","A","A","P",4,"P","P","A"
5217,"Q","Q","Q","C","I","A","A","Q",1,"Q","Q","A"
5218,"R","R","R","A","J","A","A","R",2,"R","R","A"
5219,"S","S","S","B","K","A","A","S",3,"S","S","A"
5220,"T","T","T","C","L","A","A","T",4,"T","T","A"
5221,"A","A","A","A","A","A","A","A",1,"A","A","A"
5222,"B","B","B","B","B","A","A","B",2,"B","B","A"
5223,"C","C","C","C","C","A","A","C",3,"C","C","A"
5224,"D","D","D","A","D","A","A","D",4,"D","D","A"
5225,"E","E","E","B","E","A","A","E",1,"E","E","A"
5226,"F","F","F","C","F","A","A","F",2,"F","F","A"
5227,"G","G","G","A","G","A","A","G",3,"G","G","A"
5228,"H","H","H","B","H","A","A","H",4,"H","H","A"
5229,"I","I","I","C","I","A","A","I",1,"I","I","A"
5230,"J","J","J","A","J","A","A","J",2,"J","J","A"
5231,"K","K","K","B","K","A","A","K",3,"K","K","A"
5232,"L","L","L","C","L","A","A","L",4,"L","L","A"
5233,"M","M","M","A","A","A","A","M",1,"M","M","A"
5234,"N","N","N","B","B","A","A","N",2,"N","N","A"
5235,"O","O","O","C","C","A","A","O",3,"O","O","A"
5236,"P","P","P","A","D","A","A","P",4,"P","P","A"
5237,"Q","Q","Q","B","E","A","A","Q",1,"Q","Q","A"
5238,"R","R","R","C","F","A","A","R",2,"R","R","A"
5239,"S","S","S","A","G","A","A","S",3,"S","S","A"
5240,"T","T","T","B","H","A","A","T",4,"T","T","A"
5241,"A","A","A","C","I","A","A","A",1,"A","A","A"
5242,"B","B","B","A","J","A","A","B",2,"B","B","A"
5243,"C","C","C","B","K","A","A","C",3,"C","C","A"
5244,"D","D","D","C","L","A","A","D",4,"D","D","A"
5245,"E","E","E","A","A","A","A","E",1,"E","E","A"
5246,"F","F","F","B","B","A","A","F",2,"F","F","A"
5247,"G","G","G","C","C","A","A","G",3,"G","G","A"
5248,"H","H","H","A","D","A","A","H",4,"H","H","A"
5249,"I","I","I","B","E","A","A","I",1,"I","I","A"
5250,"J","J","J","C","F","A","A","J",2,"J","J","A"
5251,"K","K","K","A","G","A","A","K",3,"K","K","A"
5252,"L","L","L","B","H","A","A","L",4,"L","L","A"
5253,"M","M","M","C","I","A","A","M",1,"M","M","A"
5254,"N","N","N","A","J","A","A","N",2,"N","N","A"
5255,"O","O","O","B","K","A","A","O",3,"O","O","A"
5256,"P","P","P","C","L","A","A","P",4,"P","P","A"
5257,"Q","Q","Q","A","A","A","A","Q",1,"Q","Q","A"
5258,"R","R","R","B","B","A","A","R",2,"R","R","A"
5259,"S","S","S","C","C","A","A","S",3,"S","S","A"
5260,"T","T","T","A","D","A","A","T",4,"T","T","A"
5261,"A","A","A","B","E","A","A","A",1,"A","A","A"
5262,"B","B","B","C","F","A","A","B",2,"B","B","A"
5263,"C","C","C","A","G","A","A","C",3,"C","C","A"
5264,"D","D","D","B","H","A","A","D",4,"D","D","A"
5265,"E","E","E","C","I","A","A","E",1,"E","E","A"
5266,"F","F","F","A","J","A","A","F",2,"F","F","A"
5267,"G","G","G","B","K","A","A","G",3,"G","G","A"
5268,"H","H","H","C","L","A","A","H",4,"H","H","A"
5269,"I","I","I","A","A","A","A","I",1,"I","I","A"
5270,"J","J","J","B","B","A","A","J",2,"J","J","A"
5271,"K","K","K","C","C","A","A","K",3,"K","K","A"
5272,"L","L","L","A","D","A","A","L",4,"L","L","A"
5273,"M","M","M","B","E","A","A","M",1,"M","M","A"
5274,"N","N","N","C","F","A","A","N",2,"N","N","A"
5275,"O","O","O","A","G","A","A","O",3,"O","O","A"
5276,"P","P","P","B","H","A","A","P",4,"P","P","A"
5277,"Q","Q","Q","C","I","A","A","Q",1,"Q","Q","A"
5278,"R","R","R","A","J","A","A","R",2,"R","R","A"
5279,"S","S","S","B","K","A","A","S",3,"S","S","A"
5280,"T","T","T","C","L","A","A","T",4,"T","T","A"
5281,"A","A","A","A","A","A","A","A",1,"A","A","A"
5282,"B","B","B","B","B","A","A","B",2,"B","B","A"
5283,"C","C","C","C","C","A","A","C",3,"C","C","A"
5284,"D","D","D","A","D","A","A","D",4,"D","D","A"
5285,"E","E","E","B","E","A","A","E",1,"E","E","A"
5286,"F","F","F","C","F","A","A","F",2,"F","F","A"
5287,"G","G","G","A","G","A","A","G",3,"G","G","A"
5288,"H","H","H","B","H","A","A","H",4,"H","H","A"
5289,"I","I","I","C","I","A","A","I",1,"I","I","A"
5290,"J","J","J","A","J","A","A","J",2,"J","J","A"
5291,"K","K","K","B","K","A","A","K",3,"K","K","A"
5292,"L","L","L","C","L","A","A","L",4,"L","L","A"
5293,"M","M","M","A","A","A","A","M",1,"M","M","A"
5294,"N","N","N","B","B","A","A","N",2,"N","N","A"
5295,"O","O","O","C","C","A","A","O",3,"O","O","A"
5296,"P","P","P","A","D","A","A","P",4,"P","P","A"
5297,"Q","Q","Q","B","E","A","A","Q",1,"Q","Q","A"
5298,"R","R","R","C","F","A","A","R",2,"R","R","A"
5299,"S","S","S","A","G","A","A","S",3,"S","S","A"
5300,"T","T","T","B","H","A","A","T",4,"T","T","A"
5301,"A","A","A","C","I","A","A","A",1,"A","A","A"
5302,"B","B","B","A","J","A","A","B",2,"B","B","A"
5303,"C","C","C","B","K","A","A","C",3,"C","C","A"
5304,"D","D","D","C","L","A","A","D",4,"D","D","A"
5305,"E","E","E","A","A","A","A","E",1,"E","E","A"
5306,"F","F","F","B","B","A","A","F",2,"F","F","A"
5307,"G","G","G","C","C","A","A","G",3,"G","G","A"
5308,"H","H","H","A","D","A","A","H",4,"H","H","A"
5309,"I","I","I","B","E","A","A","I",1,"I","I","A"
5310,"J","J","J","C","F","A","A","J",2,"J","J","A"
5311,"K","K","K","A","G","A","A","K",3,"K","K","A"
5312,"L","L","L","B","H","A","A","L",4,"L","L","A"
5313,"M","M","M","C","I","A","A","M",1,"M","M","A"
5314,"N","N","N","A","J","A","A","N",2,"N","N","A"
5315,"O","O","O","B","K","A","A","O",3,"O","O","A"
5316,"P","P","P","C","L","A","A","P",4,"P","P","A"
5317,"Q","Q","Q","A","A","A","A","Q",1,"Q","Q","A"
5318,"R","R","R","B","B","A","A","R",2,"R","R","A"
5319,"S","S","S","C","C","A","A","S",3,"S","S","A"
5320,"T","T","T","A","D","A","A","T",4,"T","T","A"
5321,"A","A","A","B","E","A","A","A",1,"A","A","A"
5322,"B","B","B","C","F","A","A","B",2,"B","B","A"
5323,"C","C","C","A","G","A","A","C",3,"C","C","A"
5324,"D","D","D","B","H","A","A","D",4,"D","D","A"
5325,"E","E","E","C","I","A","A","E",1,"E","E","A"
5326,"F","F","F","A","J","A","A","F",2,"F","F","A"
5327,"G","G","G","B","K","A","A","G",3,"G","G","A"
5328,"H","H","H","C","L","A","A","H",4,"H","H","A"
5329,"I","I","I","A","A","A","A","I",1,"I","I","A"
5330,"J","J","J","B","B","A","A","J",2,"J","J","A"
5331,"K","K","K","C","C","A","A","K",3,"K","K","A"
5332,"L","L","L","A","D","A","A","L",4,"L","L","A"
5333,"M","M","M","B","E","A","A","M",1,"M","M","A"
5334,"N","N","N","C","F","A","A","N",2,"N","N","A"
5335,"O","O","O","A","G","A","A","O",3,"O","O","A"
5336,"P","P","P","B","H","A","A","P",4,"P","P","A"
5337,"Q","Q","Q","C","I","A","A","Q",1,"Q","Q","A"
5338,"R","R","R","A","J","A","A","R",2,"R","R","A"
5339,"S","S","S","B","K","A","A","S",3,"S","S","A"
5340,"T","T","T","C","L","A","A","T",4,"T","T","A"
5341,"A","A","A","A","A","A","A","A",1,"A","A","A"
5342,"B","B","B","B","B","A","A","B",2,"B","B","A"
5343,"C","C","C","C","C","A","A","C",3,"C","C","A"
5344,"D","D","D","A","D","A","A","D",4,"D","D","A"
5345,"E","E","E","B","E","A","A","E",1,"E","E","A"
5346,"F","F","F","C","F","A","A","F",2,"F","F","A"
5347,"G","G","G","A","G","A","A","G",3,"G","G","A"
5348,"H","H","H","B","H","A","A","H",4,"H","H","A"
5349,"I","I","I","C","I","A","A","I",1,"I","I","A"
5350,"J","J","J","A","J","A","A","J",2,"J","J","A"
5351,"K","K","K","B","K","A","A","K",3,"K","K","A"
5352,"L","L","L","C","L","A","A","L",4,"L","L","A"
5353,"M","M","M","A","A","A","A","M",1,"M","M","A"
5354,"N","N","N","B","B","A","A","N",2,"N","N","A"
5355,"O","O","O","C","C","A","A","O",3,"O","O","A"
5356,"P","P","P","A","D","A","A","P",4,"P","P","A"
5357,"Q","Q","Q","B","E","A","A","Q",1,"Q","Q","A"
5358,"R","R","R","C","F","A","A","R",2,"R","R","A"
5359,"S","S","S","A","G","A","A","S",3,"S","S","A"
5360,"T","T","T","B","H","A","A","T",4,"T","T","A"
5361,"A","A","A","C","I","A","A","A",1,"A","A","A"
5362,"B","B","B","A","J","A","A","B",2,"B","B","A"
5363,"C","C","C","B","K","A","A","C",3,"C","C","A"
5364,"D","D","D","C","L","A","A","D",4,"D","D","A"
5365,"E","E","E","A","A","A","A","E",1,"E","E","A"
5366,"F","F","F","B","B","A","A","F",2,"F","F","A"
5367,"G","G","G","C","C","A","A","G",3,"G","G","A"
5368,"H","H","H","A","D","A","A","H",4,"H","H","A"
5369,"I","I","I","B","E","A","A","I",1,"I","I","A"
5370,"J","J","J","C","F","A","A","J",2,"J","J","A"
5371,"K","K","K","A","G","A","A","K",3,"K","K","A"
5372,"L","L","L","B","H","A","A","L",4,"L","L","A"
5373,"M","M","M","C","I","A","A","M",1,"M","M","A"
5374,"N","N","N","A","J","A","A","N",2,"N","N","A"
5375,"O","O","O","B","K","A","A","O",3,"O","O","A"
5376,"P","P","P","C","L","A","A","P",4,"P","P","A"
5377,"Q","Q","Q","A","A","A","A","Q",1,"Q","Q","A"
5378,"R","R","R","B","B","A","A","R",2,"R","R","A"
5379,"S","S","S","C","C","A","A","S",3,"S","S","A"
5380,"T","T","T","A","D","A","A","T",4,"T","T","A"
5381,"A","A","A","B","E","A","A","A",1,"A","A","A"
5382,"B","B","B","C","F","A","A","B",2,"B","B","A"
5383,"C","C","C","A","G","A","A","C",3,"C","C","A"
5384,"D","D","D","B","H","A","A","D",4,"D","D","A"
5385,"E","E","E","C","I","A","A","E",1,"E","E","A"
5386,"F","F","F","A","J","A","A","F",2,"F","F","A"
5387,"G","G","G","B","K","A","A","G",3,"G","G","A"
5388,"H","H","H","C","L","A","A","H",4,"H","H","A"
5389,"I","I","I","A","A","A","A","I",1,"I","I","A"
5390,"J","J","J","B","B","A","A","J",2,"J","J","A"
5391,"K","K","K","C","C","A","A","K",3,"K","K","A"
5392,"L","L","L","A","D","A","A","L",4,"L","L","A"
5393,"M","M","M","B","E","A","A","M",1,"M","M","A"
5394,"N","N","N","C","F","A","A","N",2,"N","N","A"
5395,"O","O","O","A","G","A","A","O",3,"O","O","A"
5396,"P","P","P","B","H","A","A","P",4,"P","P","A"
5397,"Q","Q","Q","C","I","A","A","Q",1,"Q","Q","A"
5398,"R","R","R","A","J","A","A","R",2,"R","R","A"
5399,"S","S","S","B","K","A","A","S",3,"S","S","A"
5400,"T","T","T","C","L","A","A","T",4,"T","T","A"
5401,"A","A","A","A","A","A","A","A",1,"A","A","A"
5402,"B","B","B","B","B","A","A","B",2,"B","B","A"
5403,"C","C","C","C","C","A","A","C",3,"C","C","A"
5404,"D","D","D","A","D","A","A","D",4,"D","D","A"
5405,"E","E","E","B","E","A","A","E",1,"E","E","A"
5406,"F","F","F","C","F","A","A","F",2,"F","F","A"
5407,"G","G","G","A","G","A","A","G",3,"G","G","A"
5408,"H","H","H","B","H","A","A","H",4,"H","H","A"
5409,"I","I","I","C","I","A","A","I",1,"I","I","A"
5410,"J","J","J","A","J","A","A","J",2,"J","J","A"
5411,"K","K","K","B","K","A","A","K",3,"K","K","A"
5412,"L","L","L","C","L","A","A","L",4,"L","L","A"
5413,"M","M","M","A","A","A","A","M",1,"M","M","A"
5414,"N","N","N","B","B","A","A","N",2,"N","N","A"
5415,"O","O","O","C","C","A","A","O",3,"O","O","A"
5416,"P","P","P","A","D","A","A","P",4,"P","P","A"
5417,"Q","Q","Q","B","E","A","A","Q",1,"Q","Q","A"
5418,"R","R","R","C","F","A","A","R",2,"R","R","A"
5419,"S","S","S","A","G","A","A","S",3,"S","S","A"
5420,"T","T","T","B","H","A","A","T",4,"T","T","A"
5421,"A","A","A","C","I","A","A","A",1,"A","A","A"
5422,"B","B","B","A","J","A","A","B",2,"B","B","A"
5423,"C","C","C","B","K","A","A","C",3,"C","C","A"
5424,"D","D","D","C","L","A","A","D",4,"D","D","A"
5425,"E","E","E","A","A","A","A","E",1,"E","E","A"
5426,"F","F","F","B","B","A","A","F",2,"F","F","A"
5427,"G","G","G","C","C","A","A","G",3,"G","G","A"
5428,"H","H","H","A","D","A","A","H",4,"H","H","A"
5429,"I","I","I","B","E","A","A","I",1,"I","I","A"
5430,"J","J","J","C","F","A","A","J",2,"J","J","A"
5431,"K","K","K","A","G","A","A","K",3,"K","K","A"
5432,"L","L","L","B","H","A","A","L",4,"L","L","A"
5433,"M","M","M","C","I","A","A","M",1,"M","M","A"
5434,"N","N","N","A","J","A","A","N",2,"N","N","A"
5435,"O","O","O","B","K","A","A","O",3,"O","O","A"
5436,"P","P","P","C","L","A","A","P",4,"P","P","A"
5437,"Q","Q","Q","A","A","A","A","Q",1,"Q","Q","A"
5438,"R","R","R","B","B","A","A","R",2,"R","R","A"
5439,"S","S","S","C","C","A","A","S",3,"S","S","A"
5440,"T","T","T","A","D","A","A","T",4,"T","T","A"
5441,"A","A","A","B","E","A","A","A",1,"A","A","A"
5442,"B","B","B","C","F","A","A","B",2,"B","B","A"
5443,"C","C","C","A","G","A","A","C",3,"C","C","A"
5444,"D","D","D","B","H","A","A","D",4,"D","D","A"
5445,"E","E","E","C","I","A","A","E",1,"E","E","A"
5446,"F","F","F","A","J","A","A","F",2,"F","F","A"
5447,"G","G","G","B","K","A","A","G",3,"G","G","A"
5448,"H","H","H","C","L","A","A","H",4,"H","H","A"
5449,"I","I","I","A","A","A","A","I",1,"I","I","A"
5450,"J","J","J","B","B","A","A","J",2,"J","J","A"
5451,"K","K","K","C","C","A","A","K",3,"K","K","A"
5452,"L","L","L","A","D","A","A","L",4,"L","L","A"
5453,"M","M","M","B","E","A","A","M",1,"M","M","A"
5454,"N","N","N","C","F","A","A","N",2,"N","N","A"
5455,"O","O","O","A","G","A","A","O",3,"O","O","A"
5456,"P","P","P","B","H","A","A","P",4,"P","P","A"
5457,"Q","Q","Q","C","I","A","A","Q",1,"Q","Q","A"
5458,"R","R","R","A","J","A","A","R",2,"R","R","A"
5459,"S","S","S","B","K","A","A","S",3,"S","S","A"
5460,"T","T","T","C","L","A","A","T",4,"T","T","A"
5461,"A","A","A","A","A","A","A","A",1,"A","A","A"
5462,"B","B","B","B","B","A","A","B",2,"B","B","A"
5463,"C","C","C","C","C","A","A","C",3,"C","C","A"
5464,"D","D","D","A","D","A","A","D",4,"D","D","A"
5465,"E","E","E","B","E","A","A","E",1,"E","E","A"
5466,"F","F","F","C","F","A","A","F",2,"F","F","A"
5467,"G","G","G","A","G","A","A","G",3,"G","G","A"
5468,"H","H","H","B","H","A","A","H",4,"H","H","A"
5469,"I","I","I","C","I","A","A","I",1,"I","I","A"
5470,"J","J","J","A","J","A","A","J",2,"J","J","A"
5471,"K","K","K","B","K","A","A","K",3,"K","K","A"
5472,"L","L","L","C","L","A","A","L",4,"L","L","A"
5473,"M","M","M","A","A","A","A","M",1,"M","M","A"
5474,"N","N","N","B","B","A","A","N",2,"N","N","A"
5475,"O","O","O","C","C","A","A","O",3,"O","O","A"
5476,"P","P","P","A","D","A","A","P",4,"P","P","A"
5477,"Q","Q","Q","B","E","A","A","Q",1,"Q","Q","A"
5478,"R","R","R","C","F","A","A","R",2,"R","R","A"
5479,"S","S","S","A","G","A","A","S",3,"S","S","A"
5480,"T","T","T","B","H","A","A","T",4,"T","T","A"
5481,"A","A","A","C","I","A","A","A",1,"A","A","A"
5482,"B","B","B","A","J","A","A","B",2,"B","B","A"
5483,"C","C","C","B","K","A","A","C",3,"C","C","A"
5484,"D","D","D","C","L","A","A","D",4,"D","D","A"
5485,"E","E","E","A","A","A","A","E",1,"E","E","A"
5486,"F","F","F","B","B","A","A","F",2,"F","F","A"
5487,"G","G","G","C","C","A","A","G",3,"G","G","A"
5488,"H","H","H","A","D","A","A","H",4,"H","H","A"
5489,"I","I","I","B","E","A","A","I",1,"I","I","A"
5490,"J","J","J","C","F","A","A","J",2,"J","J","A"
5491,"K","K","K","A","G","A","A","K",3,"K","K","A"
5492,"L","L","L","B","H","A","A","L",4,"L","L","A"
5493,"M","M","M","C","I","A","A","M",1,"M","M","A"
5494,"N","N","N","A","J","A","A","N",2,"N","N","A"
5495,"O","O","O","B","K","A","A","O",3,"O","O","A"
5496,"P","P","P","C","L","A","A","P",4,"P","P","A"
5497,"Q","Q","Q","A","A","A","A","Q",1,"Q","Q","A"
5498,"R","R","R","B","B","A","A","R",2,"R","R","A"
5499,"S","S","S","C","C","A","A","S",3,"S","S","A"
5500,"T","T","T","A","D","A","A","T",4,"T","T","A"
5501,"A","A","A","B","E","A","A","A",1,"A","A","A"
5502,"B","B","B","C","F","A","A","B",2,"B","B","A"
5503,"C","C","C","A","G","A","A","C",3,"C","C","A"
5504,"D","D","D","B","H","A","A","D",4,"D","D","A"
5505,"E","E","E","C","I","A","A","E",1,"E","E","A"
5506,"F","F","F","A","J","A","A","F",2,"F","F","A"
5507,"G","G","G","B","K","A","A","G",3,"G","G","A"
5508,"H","H","H","C","L","A","A","H",4,"H","H","A"
5509,"I","I","I","A","A","A","A","I",1,"I","I","A"
5510,"J","J","J","B","B","A","A","J",2,"J","J","A"
5511,"K","K","K","C","C","A","A","K",3,"K","K","A"
5512,"L","L","L","A","D","A","A","L",4,"L","L","A"
5513,"M","M","M","B","E","A","A","M",1,"M","M","A"
5514,"N","N","N","C","F","A","A","N",2,"N","N","A"
5515,"O","O","O","A","G","A","A","O",3,"O","O","A"
5516,"P","P","P","B","H","A","A","P",4,"P","P","A"
5517,"Q","Q","Q","C","I","A","A","Q",1,"Q","Q","A"
5518,"R","R","R","A","J","A","A","R",2,"R","R","A"
5519,"S","S","S","B","K","A","A","S",3,"S","S","A"
5520,"T","T","T","C","L","A","A","T",4,"T","T","A"
5521,"A","A","A","A","A","A","A","A",1,"A","A","A"
5522,"B","B","B","B","B","A","A","B",2,"B","B","A"
5523,"C","C","C","C","C","A","A","C",3,"C","C","A"
5524,"D","D","D","A","D","A","A","D",4,"D","D","A"
5525,"E","E","E","B","E","A","A","E",1,"E","E","A"
5526,"F","F","F","C","F","A","A","F",2,"F","F","A"
5527,"G","G","G","A","G","A","A","G",3,"G","G","A"
5528,"H","H","H","B","H","A","A","H",4,"H","H","A"
5529,"I","I","I","C","I","A","A","I",1,"I","I","A"
5530,"J","J","J","A","J","A","A","J",2,"J","J","A"
5531,"K","K","K","B","K","A","A","K",3,"K","K","A"
5532,"L","L","L","C","L","A","A","L",4,"L","L","A"
5533,"M","M","M","A","A","A","A","M",1,"M","M","A"
5534,"N","N","N","B","B","A","A","N",2,"N","N","A"
5535,"O","O","O","C","C","A","A","O",3,"O","O","A"
5536,"P","P","P","A","D","A","A","P",4,"P","P","A"
5537,"Q","Q","Q","B","E","A","A","Q",1,"Q","Q","A"
